trip_id,start_time,end_time,headway_secs
COOP_CA123_R (06-30-00),06:30:00,08:00:00,518
COOP_CA123_R (08-00-00),08:00:00,09:00:00,518
COOP_CA123_R (09-00-00),09:00:00,11:00:00,518
COOP_CA123_R (11-00-00),11:00:00,13:00:00,518
COOP_CA123_R (13-00-00),13:00:00,15:00:00,518
COOP_CA123_R (15-00-00),15:00:00,17:00:00,518
COOP_CA123_R (17-00-00),17:00:00,19:00:00,518
COOP_CA123_R (19-00-00),19:00:00,21:00:00,518
COOP_CA123_R (21-00-00),21:00:00,23:00:00,518
COOP_CA125_O (06-30-00),06:30:00,08:00:00,2022
COOP_CA125_O (08-00-00),08:00:00,09:00:00,2022
COOP_CA125_O (09-00-00),09:00:00,11:00:00,2022
COOP_CA125_O (11-00-00),11:00:00,13:00:00,2022
COOP_CA125_O (13-00-00),13:00:00,15:00:00,2022
COOP_CA125_O (15-00-00),15:00:00,17:00:00,2022
COOP_CA125_O (17-00-00),17:00:00,19:00:00,2022
COOP_CA125_O (19-00-00),19:00:00,21:00:00,2022
COOP_CA125_O (21-00-00),21:00:00,23:00:00,2022
COOP_GZ006_O (06-30-00),06:30:00,08:00:00,294
COOP_GZ006_O (08-00-00),08:00:00,09:00:00,294
COOP_GZ006_O (09-00-00),09:00:00,11:00:00,294
COOP_GZ006_O (11-00-00),11:00:00,13:00:00,294
COOP_GZ006_O (13-00-00),13:00:00,15:00:00,294
COOP_GZ006_O (15-00-00),15:00:00,17:00:00,294
COOP_GZ006_O (17-00-00),17:00:00,19:00:00,294
COOP_GZ006_O (19-00-00),19:00:00,21:00:00,294
COOP_GZ006_O (21-00-00),21:00:00,23:00:00,294
COOP_GZ009_R (06-30-00),06:30:00,08:00:00,1290
COOP_GZ009_R (08-00-00),08:00:00,09:00:00,1290
COOP_GZ009_R (09-00-00),09:00:00,11:00:00,1290
COOP_GZ009_R (11-00-00),11:00:00,13:00:00,1290
COOP_GZ009_R (13-00-00),13:00:00,15:00:00,1290
COOP_GZ009_R (15-00-00),15:00:00,17:00:00,1290
COOP_GZ009_R (17-00-00),17:00:00,19:00:00,1290
COOP_GZ009_R (19-00-00),19:00:00,21:00:00,1290
COOP_GZ009_R (21-00-00),21:00:00,23:00:00,1290
COOP_GZ011_O (06-30-00),06:30:00,08:00:00,1618
COOP_GZ011_O (08-00-00),08:00:00,09:00:00,1618
COOP_GZ011_O (09-00-00),09:00:00,11:00:00,1618
COOP_GZ011_O (11-00-00),11:00:00,13:00:00,1618
COOP_GZ011_O (13-00-00),13:00:00,15:00:00,1618
COOP_GZ011_O (15-00-00),15:00:00,17:00:00,1618
COOP_GZ011_O (17-00-00),17:00:00,19:00:00,1618
COOP_GZ011_O (19-00-00),19:00:00,21:00:00,1618
COOP_GZ011_O (21-00-00),21:00:00,23:00:00,1618
COOP_GZ011_R (06-30-00),06:30:00,08:00:00,1618
COOP_GZ011_R (08-00-00),08:00:00,09:00:00,1618
COOP_GZ011_R (09-00-00),09:00:00,11:00:00,1618
COOP_GZ011_R (11-00-00),11:00:00,13:00:00,1618
COOP_GZ011_R (13-00-00),13:00:00,15:00:00,1618
COOP_GZ011_R (15-00-00),15:00:00,17:00:00,1618
COOP_GZ011_R (17-00-00),17:00:00,19:00:00,1618
COOP_GZ011_R (19-00-00),19:00:00,21:00:00,1618
COOP_GZ011_R (21-00-00),21:00:00,23:00:00,1618
COOP_GZ016_O (06-30-00),06:30:00,08:00:00,520
COOP_GZ016_O (08-00-00),08:00:00,09:00:00,520
COOP_GZ016_O (09-00-00),09:00:00,11:00:00,520
COOP_GZ016_O (11-00-00),11:00:00,13:00:00,520
COOP_GZ016_O (13-00-00),13:00:00,15:00:00,520
COOP_GZ016_O (15-00-00),15:00:00,17:00:00,520
COOP_GZ016_O (17-00-00),17:00:00,19:00:00,520
COOP_GZ016_O (19-00-00),19:00:00,21:00:00,520
COOP_GZ016_O (21-00-00),21:00:00,23:00:00,520
COOP_GZ016_R (06-30-00),06:30:00,08:00:00,520
COOP_GZ016_R (08-00-00),08:00:00,09:00:00,520
COOP_GZ016_R (09-00-00),09:00:00,11:00:00,520
COOP_GZ016_R (11-00-00),11:00:00,13:00:00,520
COOP_GZ016_R (13-00-00),13:00:00,15:00:00,520
COOP_GZ016_R (15-00-00),15:00:00,17:00:00,520
COOP_GZ016_R (17-00-00),17:00:00,19:00:00,520
COOP_GZ016_R (19-00-00),19:00:00,21:00:00,520
COOP_GZ016_R (21-00-00),21:00:00,23:00:00,520
COOP_GZ019_R (06-30-00),06:30:00,08:00:00,444
COOP_GZ019_R (08-00-00),08:00:00,09:00:00,444
COOP_GZ019_R (09-00-00),09:00:00,11:00:00,444
COOP_GZ019_R (11-00-00),11:00:00,13:00:00,444
COOP_GZ019_R (13-00-00),13:00:00,15:00:00,444
COOP_GZ019_R (15-00-00),15:00:00,17:00:00,444
COOP_GZ019_R (17-00-00),17:00:00,19:00:00,444
COOP_GZ019_R (19-00-00),19:00:00,21:00:00,444
COOP_GZ019_R (21-00-00),21:00:00,23:00:00,444
COOP_GZ028_O (06-30-00),06:30:00,08:00:00,2127
COOP_GZ028_O (08-00-00),08:00:00,09:00:00,2127
COOP_GZ028_O (09-00-00),09:00:00,11:00:00,2127
COOP_GZ028_O (11-00-00),11:00:00,13:00:00,2127
COOP_GZ028_O (13-00-00),13:00:00,15:00:00,2127
COOP_GZ028_O (15-00-00),15:00:00,17:00:00,2127
COOP_GZ028_O (17-00-00),17:00:00,19:00:00,2127
COOP_GZ028_O (19-00-00),19:00:00,21:00:00,2127
COOP_GZ028_O (21-00-00),21:00:00,23:00:00,2127
COOP_GZ028_R (06-30-00),06:30:00,08:00:00,2127
COOP_GZ028_R (08-00-00),08:00:00,09:00:00,2127
COOP_GZ028_R (09-00-00),09:00:00,11:00:00,2127
COOP_GZ028_R (11-00-00),11:00:00,13:00:00,2127
COOP_GZ028_R (13-00-00),13:00:00,15:00:00,2127
COOP_GZ028_R (15-00-00),15:00:00,17:00:00,2127
COOP_GZ028_R (17-00-00),17:00:00,19:00:00,2127
COOP_GZ028_R (19-00-00),19:00:00,21:00:00,2127
COOP_GZ028_R (21-00-00),21:00:00,23:00:00,2127
COOP_GZ029_O (06-30-00),06:30:00,08:00:00,2652
COOP_GZ029_O (08-00-00),08:00:00,09:00:00,2652
COOP_GZ029_O (09-00-00),09:00:00,11:00:00,2652
COOP_GZ029_O (11-00-00),11:00:00,13:00:00,2652
COOP_GZ029_O (13-00-00),13:00:00,15:00:00,2652
COOP_GZ029_O (15-00-00),15:00:00,17:00:00,2652
COOP_GZ029_O (17-00-00),17:00:00,19:00:00,2652
COOP_GZ029_O (19-00-00),19:00:00,21:00:00,2652
COOP_GZ029_O (21-00-00),21:00:00,23:00:00,2652
COOP_GZ029_R (06-30-00),06:30:00,08:00:00,2652
COOP_GZ029_R (08-00-00),08:00:00,09:00:00,2652
COOP_GZ029_R (09-00-00),09:00:00,11:00:00,2652
COOP_GZ029_R (11-00-00),11:00:00,13:00:00,2652
COOP_GZ029_R (13-00-00),13:00:00,15:00:00,2652
COOP_GZ029_R (15-00-00),15:00:00,17:00:00,2652
COOP_GZ029_R (17-00-00),17:00:00,19:00:00,2652
COOP_GZ029_R (19-00-00),19:00:00,21:00:00,2652
COOP_GZ029_R (21-00-00),21:00:00,23:00:00,2652
COOP_GZ051_O (06-30-00),06:30:00,08:00:00,636
COOP_GZ051_O (08-00-00),08:00:00,09:00:00,636
COOP_GZ051_O (09-00-00),09:00:00,11:00:00,636
COOP_GZ051_O (11-00-00),11:00:00,13:00:00,636
COOP_GZ051_O (13-00-00),13:00:00,15:00:00,636
COOP_GZ051_O (15-00-00),15:00:00,17:00:00,636
COOP_GZ051_O (17-00-00),17:00:00,19:00:00,636
COOP_GZ051_O (19-00-00),19:00:00,21:00:00,636
COOP_GZ051_O (21-00-00),21:00:00,23:00:00,636
COOP_GZ051_R (06-30-00),06:30:00,08:00:00,636
COOP_GZ051_R (08-00-00),08:00:00,09:00:00,636
COOP_GZ051_R (09-00-00),09:00:00,11:00:00,636
COOP_GZ051_R (11-00-00),11:00:00,13:00:00,636
COOP_GZ051_R (13-00-00),13:00:00,15:00:00,636
COOP_GZ051_R (15-00-00),15:00:00,17:00:00,636
COOP_GZ051_R (17-00-00),17:00:00,19:00:00,636
COOP_GZ051_R (19-00-00),19:00:00,21:00:00,636
COOP_GZ051_R (21-00-00),21:00:00,23:00:00,636
COOP_GZ062_O (06-30-00),06:30:00,08:00:00,552
COOP_GZ062_O (08-00-00),08:00:00,09:00:00,552
COOP_GZ062_O (09-00-00),09:00:00,11:00:00,552
COOP_GZ062_O (11-00-00),11:00:00,13:00:00,552
COOP_GZ062_O (13-00-00),13:00:00,15:00:00,552
COOP_GZ062_O (15-00-00),15:00:00,17:00:00,552
COOP_GZ062_O (17-00-00),17:00:00,19:00:00,552
COOP_GZ062_O (19-00-00),19:00:00,21:00:00,552
COOP_GZ062_O (21-00-00),21:00:00,23:00:00,552
COOP_GZ062_R (06-30-00),06:30:00,08:00:00,552
COOP_GZ062_R (08-00-00),08:00:00,09:00:00,552
COOP_GZ062_R (09-00-00),09:00:00,11:00:00,552
COOP_GZ062_R (11-00-00),11:00:00,13:00:00,552
COOP_GZ062_R (13-00-00),13:00:00,15:00:00,552
COOP_GZ062_R (15-00-00),15:00:00,17:00:00,552
COOP_GZ062_R (17-00-00),17:00:00,19:00:00,552
COOP_GZ062_R (19-00-00),19:00:00,21:00:00,552
COOP_GZ062_R (21-00-00),21:00:00,23:00:00,552
COOP_IG007_O (06-30-00),06:30:00,08:00:00,8712
COOP_IG007_O (08-00-00),08:00:00,09:00:00,8712
COOP_IG007_O (09-00-00),09:00:00,11:00:00,8712
COOP_IG007_O (11-00-00),11:00:00,13:00:00,8712
COOP_IG007_O (13-00-00),13:00:00,15:00:00,8712
COOP_IG007_O (15-00-00),15:00:00,17:00:00,8712
COOP_IG007_O (17-00-00),17:00:00,19:00:00,8712
COOP_IG007_O (19-00-00),19:00:00,21:00:00,8712
COOP_IG007_O (21-00-00),21:00:00,23:00:00,8712
COOP_IG026_O (06-30-00),06:30:00,08:00:00,1442
COOP_IG026_O (08-00-00),08:00:00,09:00:00,1442
COOP_IG026_O (09-00-00),09:00:00,11:00:00,1442
COOP_IG026_O (11-00-00),11:00:00,13:00:00,1442
COOP_IG026_O (13-00-00),13:00:00,15:00:00,1442
COOP_IG026_O (15-00-00),15:00:00,17:00:00,1442
COOP_IG026_O (17-00-00),17:00:00,19:00:00,1442
COOP_IG026_O (19-00-00),19:00:00,21:00:00,1442
COOP_IG026_O (21-00-00),21:00:00,23:00:00,1442
COOP_IG045_O (06-30-00),06:30:00,08:00:00,1015
COOP_IG045_O (08-00-00),08:00:00,09:00:00,1015
COOP_IG045_O (09-00-00),09:00:00,11:00:00,1015
COOP_IG045_O (11-00-00),11:00:00,13:00:00,1015
COOP_IG045_O (13-00-00),13:00:00,15:00:00,1015
COOP_IG045_O (15-00-00),15:00:00,17:00:00,1015
COOP_IG045_O (17-00-00),17:00:00,19:00:00,1015
COOP_IG045_O (19-00-00),19:00:00,21:00:00,1015
COOP_IG045_O (21-00-00),21:00:00,23:00:00,1015
COOP_IG045_R (06-30-00),06:30:00,08:00:00,1015
COOP_IG045_R (08-00-00),08:00:00,09:00:00,1015
COOP_IG045_R (09-00-00),09:00:00,11:00:00,1015
COOP_IG045_R (11-00-00),11:00:00,13:00:00,1015
COOP_IG045_R (13-00-00),13:00:00,15:00:00,1015
COOP_IG045_R (15-00-00),15:00:00,17:00:00,1015
COOP_IG045_R (17-00-00),17:00:00,19:00:00,1015
COOP_IG045_R (19-00-00),19:00:00,21:00:00,1015
COOP_IG045_R (21-00-00),21:00:00,23:00:00,1015
COOP_IG048_O (06-30-00),06:30:00,08:00:00,748
COOP_IG048_O (08-00-00),08:00:00,09:00:00,748
COOP_IG048_O (09-00-00),09:00:00,11:00:00,748
COOP_IG048_O (11-00-00),11:00:00,13:00:00,748
COOP_IG048_O (13-00-00),13:00:00,15:00:00,748
COOP_IG048_O (15-00-00),15:00:00,17:00:00,748
COOP_IG048_O (17-00-00),17:00:00,19:00:00,748
COOP_IG048_O (19-00-00),19:00:00,21:00:00,748
COOP_IG048_O (21-00-00),21:00:00,23:00:00,748
COOP_IG048_R (06-30-00),06:30:00,08:00:00,748
COOP_IG048_R (08-00-00),08:00:00,09:00:00,748
COOP_IG048_R (09-00-00),09:00:00,11:00:00,748
COOP_IG048_R (11-00-00),11:00:00,13:00:00,748
COOP_IG048_R (13-00-00),13:00:00,15:00:00,748
COOP_IG048_R (15-00-00),15:00:00,17:00:00,748
COOP_IG048_R (17-00-00),17:00:00,19:00:00,748
COOP_IG048_R (19-00-00),19:00:00,21:00:00,748
COOP_IG048_R (21-00-00),21:00:00,23:00:00,748
COOP_IG053_O (06-30-00),06:30:00,08:00:00,12
COOP_IG053_O (08-00-00),08:00:00,09:00:00,12
COOP_IG053_O (09-00-00),09:00:00,11:00:00,12
COOP_IG053_O (11-00-00),11:00:00,13:00:00,12
COOP_IG053_O (13-00-00),13:00:00,15:00:00,12
COOP_IG053_O (15-00-00),15:00:00,17:00:00,12
COOP_IG053_O (17-00-00),17:00:00,19:00:00,12
COOP_IG053_O (19-00-00),19:00:00,21:00:00,12
COOP_IG053_O (21-00-00),21:00:00,23:00:00,12
COOP_IG056_O (06-30-00),06:30:00,08:00:00,957
COOP_IG056_O (08-00-00),08:00:00,09:00:00,957
COOP_IG056_O (09-00-00),09:00:00,11:00:00,957
COOP_IG056_O (11-00-00),11:00:00,13:00:00,957
COOP_IG056_O (13-00-00),13:00:00,15:00:00,957
COOP_IG056_O (15-00-00),15:00:00,17:00:00,957
COOP_IG056_O (17-00-00),17:00:00,19:00:00,957
COOP_IG056_O (19-00-00),19:00:00,21:00:00,957
COOP_IG056_O (21-00-00),21:00:00,23:00:00,957
COOP_IG056_R (06-30-00),06:30:00,08:00:00,957
COOP_IG056_R (08-00-00),08:00:00,09:00:00,957
COOP_IG056_R (09-00-00),09:00:00,11:00:00,957
COOP_IG056_R (11-00-00),11:00:00,13:00:00,957
COOP_IG056_R (13-00-00),13:00:00,15:00:00,957
COOP_IG056_R (15-00-00),15:00:00,17:00:00,957
COOP_IG056_R (17-00-00),17:00:00,19:00:00,957
COOP_IG056_R (19-00-00),19:00:00,21:00:00,957
COOP_IG056_R (21-00-00),21:00:00,23:00:00,957
COOP_IG064_O (06-30-00),06:30:00,08:00:00,999
COOP_IG064_O (08-00-00),08:00:00,09:00:00,999
COOP_IG064_O (09-00-00),09:00:00,11:00:00,999
COOP_IG064_O (11-00-00),11:00:00,13:00:00,999
COOP_IG064_O (13-00-00),13:00:00,15:00:00,999
COOP_IG064_O (15-00-00),15:00:00,17:00:00,999
COOP_IG064_O (17-00-00),17:00:00,19:00:00,999
COOP_IG064_O (19-00-00),19:00:00,21:00:00,999
COOP_IG064_O (21-00-00),21:00:00,23:00:00,999
COOP_IG064_R (06-30-00),06:30:00,08:00:00,999
COOP_IG064_R (08-00-00),08:00:00,09:00:00,999
COOP_IG064_R (09-00-00),09:00:00,11:00:00,999
COOP_IG064_R (11-00-00),11:00:00,13:00:00,999
COOP_IG064_R (13-00-00),13:00:00,15:00:00,999
COOP_IG064_R (15-00-00),15:00:00,17:00:00,999
COOP_IG064_R (17-00-00),17:00:00,19:00:00,999
COOP_IG064_R (19-00-00),19:00:00,21:00:00,999
COOP_IG064_R (21-00-00),21:00:00,23:00:00,999
COOP_IG069_O (06-30-00),06:30:00,08:00:00,7614
COOP_IG069_O (08-00-00),08:00:00,09:00:00,7614
COOP_IG069_O (09-00-00),09:00:00,11:00:00,7614
COOP_IG069_O (11-00-00),11:00:00,13:00:00,7614
COOP_IG069_O (13-00-00),13:00:00,15:00:00,7614
COOP_IG069_O (15-00-00),15:00:00,17:00:00,7614
COOP_IG069_O (17-00-00),17:00:00,19:00:00,7614
COOP_IG069_O (19-00-00),19:00:00,21:00:00,7614
COOP_IG069_O (21-00-00),21:00:00,23:00:00,7614
COOP_IG070_O (06-30-00),06:30:00,08:00:00,1600
COOP_IG070_O (08-00-00),08:00:00,09:00:00,1600
COOP_IG070_O (09-00-00),09:00:00,11:00:00,1600
COOP_IG070_O (11-00-00),11:00:00,13:00:00,1600
COOP_IG070_O (13-00-00),13:00:00,15:00:00,1600
COOP_IG070_O (15-00-00),15:00:00,17:00:00,1600
COOP_IG070_O (17-00-00),17:00:00,19:00:00,1600
COOP_IG070_O (19-00-00),19:00:00,21:00:00,1600
COOP_IG070_O (21-00-00),21:00:00,23:00:00,1600
COOP_IG070_R (06-30-00),06:30:00,08:00:00,1600
COOP_IG070_R (08-00-00),08:00:00,09:00:00,1600
COOP_IG070_R (09-00-00),09:00:00,11:00:00,1600
COOP_IG070_R (11-00-00),11:00:00,13:00:00,1600
COOP_IG070_R (13-00-00),13:00:00,15:00:00,1600
COOP_IG070_R (15-00-00),15:00:00,17:00:00,1600
COOP_IG070_R (17-00-00),17:00:00,19:00:00,1600
COOP_IG070_R (19-00-00),19:00:00,21:00:00,1600
COOP_IG070_R (21-00-00),21:00:00,23:00:00,1600
COOP_IG072_O (06-30-00),06:30:00,08:00:00,3204
COOP_IG072_O (08-00-00),08:00:00,09:00:00,3204
COOP_IG072_O (09-00-00),09:00:00,11:00:00,3204
COOP_IG072_O (11-00-00),11:00:00,13:00:00,3204
COOP_IG072_O (13-00-00),13:00:00,15:00:00,3204
COOP_IG072_O (15-00-00),15:00:00,17:00:00,3204
COOP_IG072_O (17-00-00),17:00:00,19:00:00,3204
COOP_IG072_O (19-00-00),19:00:00,21:00:00,3204
COOP_IG072_O (21-00-00),21:00:00,23:00:00,3204
COOP_IG080_R (06-30-00),06:30:00,08:00:00,6044
COOP_IG080_R (08-00-00),08:00:00,09:00:00,6044
COOP_IG080_R (09-00-00),09:00:00,11:00:00,6044
COOP_IG080_R (11-00-00),11:00:00,13:00:00,6044
COOP_IG080_R (13-00-00),13:00:00,15:00:00,6044
COOP_IG080_R (15-00-00),15:00:00,17:00:00,6044
COOP_IG080_R (17-00-00),17:00:00,19:00:00,6044
COOP_IG080_R (19-00-00),19:00:00,21:00:00,6044
COOP_IG080_R (21-00-00),21:00:00,23:00:00,6044
COOP_IG081_O (06-30-00),06:30:00,08:00:00,4465
COOP_IG081_O (08-00-00),08:00:00,09:00:00,4465
COOP_IG081_O (09-00-00),09:00:00,11:00:00,4465
COOP_IG081_O (11-00-00),11:00:00,13:00:00,4465
COOP_IG081_O (13-00-00),13:00:00,15:00:00,4465
COOP_IG081_O (15-00-00),15:00:00,17:00:00,4465
COOP_IG081_O (17-00-00),17:00:00,19:00:00,4465
COOP_IG081_O (19-00-00),19:00:00,21:00:00,4465
COOP_IG081_O (21-00-00),21:00:00,23:00:00,4465
COOP_IG081_R (06-30-00),06:30:00,08:00:00,4465
COOP_IG081_R (08-00-00),08:00:00,09:00:00,4465
COOP_IG081_R (09-00-00),09:00:00,11:00:00,4465
COOP_IG081_R (11-00-00),11:00:00,13:00:00,4465
COOP_IG081_R (13-00-00),13:00:00,15:00:00,4465
COOP_IG081_R (15-00-00),15:00:00,17:00:00,4465
COOP_IG081_R (17-00-00),17:00:00,19:00:00,4465
COOP_IG081_R (19-00-00),19:00:00,21:00:00,4465
COOP_IG081_R (21-00-00),21:00:00,23:00:00,4465
COOP_QA001_R (06-30-00),06:30:00,08:00:00,3086
COOP_QA001_R (08-00-00),08:00:00,09:00:00,3086
COOP_QA001_R (09-00-00),09:00:00,11:00:00,3086
COOP_QA001_R (11-00-00),11:00:00,13:00:00,3086
COOP_QA001_R (13-00-00),13:00:00,15:00:00,3086
COOP_QA001_R (15-00-00),15:00:00,17:00:00,3086
COOP_QA001_R (17-00-00),17:00:00,19:00:00,3086
COOP_QA001_R (19-00-00),19:00:00,21:00:00,3086
COOP_QA001_R (21-00-00),21:00:00,23:00:00,3086
COOP_QA002_O (06-30-00),06:30:00,08:00:00,1187
COOP_QA002_O (08-00-00),08:00:00,09:00:00,1187
COOP_QA002_O (09-00-00),09:00:00,11:00:00,1187
COOP_QA002_O (11-00-00),11:00:00,13:00:00,1187
COOP_QA002_O (13-00-00),13:00:00,15:00:00,1187
COOP_QA002_O (15-00-00),15:00:00,17:00:00,1187
COOP_QA002_O (17-00-00),17:00:00,19:00:00,1187
COOP_QA002_O (19-00-00),19:00:00,21:00:00,1187
COOP_QA002_O (21-00-00),21:00:00,23:00:00,1187
COOP_QA002_R (06-30-00),06:30:00,08:00:00,1187
COOP_QA002_R (08-00-00),08:00:00,09:00:00,1187
COOP_QA002_R (09-00-00),09:00:00,11:00:00,1187
COOP_QA002_R (11-00-00),11:00:00,13:00:00,1187
COOP_QA002_R (13-00-00),13:00:00,15:00:00,1187
COOP_QA002_R (15-00-00),15:00:00,17:00:00,1187
COOP_QA002_R (17-00-00),17:00:00,19:00:00,1187
COOP_QA002_R (19-00-00),19:00:00,21:00:00,1187
COOP_QA002_R (21-00-00),21:00:00,23:00:00,1187
COOP_QA003_O (06-30-00),06:30:00,08:00:00,1962
COOP_QA003_O (08-00-00),08:00:00,09:00:00,1962
COOP_QA003_O (09-00-00),09:00:00,11:00:00,1962
COOP_QA003_O (11-00-00),11:00:00,13:00:00,1962
COOP_QA003_O (13-00-00),13:00:00,15:00:00,1962
COOP_QA003_O (15-00-00),15:00:00,17:00:00,1962
COOP_QA003_O (17-00-00),17:00:00,19:00:00,1962
COOP_QA003_O (19-00-00),19:00:00,21:00:00,1962
COOP_QA003_O (21-00-00),21:00:00,23:00:00,1962
COOP_QA003_R (06-30-00),06:30:00,08:00:00,1962
COOP_QA003_R (08-00-00),08:00:00,09:00:00,1962
COOP_QA003_R (09-00-00),09:00:00,11:00:00,1962
COOP_QA003_R (11-00-00),11:00:00,13:00:00,1962
COOP_QA003_R (13-00-00),13:00:00,15:00:00,1962
COOP_QA003_R (15-00-00),15:00:00,17:00:00,1962
COOP_QA003_R (17-00-00),17:00:00,19:00:00,1962
COOP_QA003_R (19-00-00),19:00:00,21:00:00,1962
COOP_QA003_R (21-00-00),21:00:00,23:00:00,1962
COOP_QA005_O (06-30-00),06:30:00,08:00:00,777
COOP_QA005_O (08-00-00),08:00:00,09:00:00,777
COOP_QA005_O (09-00-00),09:00:00,11:00:00,777
COOP_QA005_O (11-00-00),11:00:00,13:00:00,777
COOP_QA005_O (13-00-00),13:00:00,15:00:00,777
COOP_QA005_O (15-00-00),15:00:00,17:00:00,777
COOP_QA005_O (17-00-00),17:00:00,19:00:00,777
COOP_QA005_O (19-00-00),19:00:00,21:00:00,777
COOP_QA005_O (21-00-00),21:00:00,23:00:00,777
COOP_QA005_R (06-30-00),06:30:00,08:00:00,777
COOP_QA005_R (08-00-00),08:00:00,09:00:00,777
COOP_QA005_R (09-00-00),09:00:00,11:00:00,777
COOP_QA005_R (11-00-00),11:00:00,13:00:00,777
COOP_QA005_R (13-00-00),13:00:00,15:00:00,777
COOP_QA005_R (15-00-00),15:00:00,17:00:00,777
COOP_QA005_R (17-00-00),17:00:00,19:00:00,777
COOP_QA005_R (19-00-00),19:00:00,21:00:00,777
COOP_QA005_R (21-00-00),21:00:00,23:00:00,777
COOP_QA007_O (06-30-00),06:30:00,08:00:00,546
COOP_QA007_O (08-00-00),08:00:00,09:00:00,546
COOP_QA007_O (09-00-00),09:00:00,11:00:00,546
COOP_QA007_O (11-00-00),11:00:00,13:00:00,546
COOP_QA007_O (13-00-00),13:00:00,15:00:00,546
COOP_QA007_O (15-00-00),15:00:00,17:00:00,546
COOP_QA007_O (17-00-00),17:00:00,19:00:00,546
COOP_QA007_O (19-00-00),19:00:00,21:00:00,546
COOP_QA007_O (21-00-00),21:00:00,23:00:00,546
CTA_1002_O (06-30-00),06:30:00,08:00:00,1644
CTA_1002_O (08-00-00),08:00:00,09:00:00,1644
CTA_1002_O (09-00-00),09:00:00,11:00:00,1644
CTA_1002_O (11-00-00),11:00:00,13:00:00,1644
CTA_1002_O (13-00-00),13:00:00,15:00:00,1644
CTA_1002_O (15-00-00),15:00:00,17:00:00,1644
CTA_1002_O (17-00-00),17:00:00,19:00:00,1644
CTA_1002_O (19-00-00),19:00:00,21:00:00,1644
CTA_1002_O (21-00-00),21:00:00,23:00:00,1644
CTA_1002_R (06-30-00),06:30:00,08:00:00,1644
CTA_1002_R (08-00-00),08:00:00,09:00:00,1644
CTA_1002_R (09-00-00),09:00:00,11:00:00,1644
CTA_1002_R (11-00-00),11:00:00,13:00:00,1644
CTA_1002_R (13-00-00),13:00:00,15:00:00,1644
CTA_1002_R (15-00-00),15:00:00,17:00:00,1644
CTA_1002_R (17-00-00),17:00:00,19:00:00,1644
CTA_1002_R (19-00-00),19:00:00,21:00:00,1644
CTA_1002_R (21-00-00),21:00:00,23:00:00,1644
CTA_1003_O (06-30-00),06:30:00,08:00:00,4270
CTA_1003_O (08-00-00),08:00:00,09:00:00,4270
CTA_1003_O (09-00-00),09:00:00,11:00:00,4270
CTA_1003_O (11-00-00),11:00:00,13:00:00,4270
CTA_1003_O (13-00-00),13:00:00,15:00:00,4270
CTA_1003_O (15-00-00),15:00:00,17:00:00,4270
CTA_1003_O (17-00-00),17:00:00,19:00:00,4270
CTA_1003_O (19-00-00),19:00:00,21:00:00,4270
CTA_1003_O (21-00-00),21:00:00,23:00:00,4270
CTA_1003_R (06-30-00),06:30:00,08:00:00,4270
CTA_1003_R (08-00-00),08:00:00,09:00:00,4270
CTA_1003_R (09-00-00),09:00:00,11:00:00,4270
CTA_1003_R (11-00-00),11:00:00,13:00:00,4270
CTA_1003_R (13-00-00),13:00:00,15:00:00,4270
CTA_1003_R (15-00-00),15:00:00,17:00:00,4270
CTA_1003_R (17-00-00),17:00:00,19:00:00,4270
CTA_1003_R (19-00-00),19:00:00,21:00:00,4270
CTA_1003_R (21-00-00),21:00:00,23:00:00,4270
CTA_1004_O (06-30-00),06:30:00,08:00:00,4619
CTA_1004_O (08-00-00),08:00:00,09:00:00,4619
CTA_1004_O (09-00-00),09:00:00,11:00:00,4619
CTA_1004_O (11-00-00),11:00:00,13:00:00,4619
CTA_1004_O (13-00-00),13:00:00,15:00:00,4619
CTA_1004_O (15-00-00),15:00:00,17:00:00,4619
CTA_1004_O (17-00-00),17:00:00,19:00:00,4619
CTA_1004_O (19-00-00),19:00:00,21:00:00,4619
CTA_1004_O (21-00-00),21:00:00,23:00:00,4619
CTA_1004_R (06-30-00),06:30:00,08:00:00,4619
CTA_1004_R (08-00-00),08:00:00,09:00:00,4619
CTA_1004_R (09-00-00),09:00:00,11:00:00,4619
CTA_1004_R (11-00-00),11:00:00,13:00:00,4619
CTA_1004_R (13-00-00),13:00:00,15:00:00,4619
CTA_1004_R (15-00-00),15:00:00,17:00:00,4619
CTA_1004_R (17-00-00),17:00:00,19:00:00,4619
CTA_1004_R (19-00-00),19:00:00,21:00:00,4619
CTA_1004_R (21-00-00),21:00:00,23:00:00,4619
CTA_1005_O (06-30-00),06:30:00,08:00:00,9649
CTA_1005_O (08-00-00),08:00:00,09:00:00,9649
CTA_1005_O (09-00-00),09:00:00,11:00:00,9649
CTA_1005_O (11-00-00),11:00:00,13:00:00,9649
CTA_1005_O (13-00-00),13:00:00,15:00:00,9649
CTA_1005_O (15-00-00),15:00:00,17:00:00,9649
CTA_1005_O (17-00-00),17:00:00,19:00:00,9649
CTA_1005_O (19-00-00),19:00:00,21:00:00,9649
CTA_1005_O (21-00-00),21:00:00,23:00:00,9649
CTA_1005_R (06-30-00),06:30:00,08:00:00,9649
CTA_1005_R (08-00-00),08:00:00,09:00:00,9649
CTA_1005_R (09-00-00),09:00:00,11:00:00,9649
CTA_1005_R (11-00-00),11:00:00,13:00:00,9649
